LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
28.50461246,-81.56834866,332107899791.0,343000.0,7144.0,1424.91,0.0,9509.65,48856.17,1447.85,69620.9,8290.73,200.0,13,0.0,10,4.0
28.4702247,-81.20469549,252143434990.0,263000.0,4541.0,1339.35,0.0,22994.06,43767.31,2316.04,68381.16,9664.48,4648.97,24,0.0,2,4.0
28.52285571,-81.41231091,102251267907.0,388000.0,9360.0,1957.41,20000.0,16891.24,76099.48,3941.32,12752.81,1559.17,749.7,39,0.0,6,4.5
28.62705628,-81.27219703,352217514045.0,364000.0,7116.0,1264.46,0.0,17597.06,57362.41,1790.68,50276.0,5157.71,6325.44,12,0.0,6,4.5
28.65626737,-81.45409016,252160258730.0,693000.0,11781.0,3361.29,0.0,1202.8,40598.29,1227.34,51442.26,17314.84,4320.23,40,0.0,3,3.0
28.64409731,-81.18052659,222070863373.0,543000.0,9728.0,1862.69,0.0,4358.02,77547.97,50.8,80000.0,1879.51,6682.3,13,0.0,11,4.0
28.38007803,-81.26964964,282227030910.0,292000.0,9819.0,2359.24,0.0,2084.38,46395.68,5973.9,70403.67,4051.4,6001.42,26,0.0,5,3.0
28.33175649,-81.56631984,252445322354.0,380000.0,9628.0,1521.0,0.0,9731.07,81690.51,3870.77,80000.0,13642.0,2697.52,39,0.0,8,4.0
28.54511783,-81.24373895,202359387180.0,434000.0,7385.0,1524.97,0.0,9134.77,62305.15,166.59,50118.21,8136.47,2105.98,23,0.0,7,4.5
28.38483985,-81.35277106,292017555528.0,482000.0,10587.0,1838.48,0.0,1622.17,47227.13,969.32,57286.34,3998.96,2669.1,7,0.0,7,4.0
28.56229039,-81.6138219,162427074515.0,365000.0,6193.0,1853.41,0.0,11861.59,75395.6,1387.27,80000.0,15604.59,5963.8,39,0.0,7,3.5
28.51891908,-81.23997493,152041238646.0,232000.0,8648.0,1795.21,0.0,5742.03,37958.74,325.07,50621.29,21675.24,2020.84,61,0.0,1,3.0
28.64409544,-81.4411812,282221307782.0,379000.0,9142.0,2585.53,0.0,7525.62,60353.88,798.33,44711.0,5794.07,1685.54,27,0.0,5,4.0
28.61795921,-81.22315771,172365174773.0,440000.0,5797.0,1446.22,0.0,16940.2,67018.95,3688.29,63987.08,934.72,3842.64,36,0.0,1,3.0
28.37702893,-81.15891115,262300449972.0,248000.0,5765.0,1122.91,0.0,753.16,77227.36,2001.75,80000.0,2595.89,5012.69,13,0.0,11,3.5
28.55901424,-81.57089819,282442213402.0,201000.0,7205.0,1049.85,30000.0,17345.44,48651.19,1116.85,69496.57,15385.53,1607.17,11,0.0,6,3.5
28.67728261,-81.52451428,232410193081.0,305000.0,6301.0,1535.86,0.0,4536.95,41834.42,744.41,73873.89,5222.87,18451.83,13,0.0,8,4.0
28.41427738,-81.46081885,262482690896.0,591000.0,9420.0,2060.12,0.0,14877.79,54275.7,393.15,53314.26,10020.36,4436.97,26,0.0,2,3.5
28.45771067,-81.23157918,282035419443.0,330000.0,6894.0,1381.7,0.0,20131.84,80437.22,707.84,60912.46,22447.9,5945.15,13,0.0,12,2.0
28.3257034,-81.59033253,182464351414.0,419000.0,15037.0,2815.16,10000.0,24091.84,56172.56,2871.11,80000.0,1597.06,3838.86,59,0.0,10,4.5
28.37888905,-81.5626954,112465284215.0,342000.0,8356.0,1639.38,25000.0,10158.68,81821.02,171.62,80000.0,1553.39,8067.37,8,0.0,6,4.0
28.55731021,-81.57897814,112022086236.0,247000.0,7770.0,1420.95,20000.0,200.0,45807.99,406.55,72806.77,9139.38,8097.27,25,0.0,9,4.0
28.59494133,-81.22171573,112302174796.0,526000.0,11599.0,3047.05,0.0,6793.59,82037.8,10696.87,61130.5,38663.46,4881.92,40,0.0,9,5.0
28.522243,-81.28687985,112201945769.0,210000.0,5306.0,1461.96,0.0,10732.46,54970.85,9283.08,33811.92,12839.28,451.75,24,0.0,7,4.0
28.37437831,-81.55107742,262001962000.0,532000.0,8834.0,2110.66,0.0,7907.39,36962.61,912.58,80000.0,3940.33,2067.82,10,0.0,4,3.5
28.46676363,-81.25130506,262428329797.0,314000.0,7468.0,2136.96,0.0,5361.62,79030.02,617.34,54081.2,16945.9,1373.9,57,0.0,5,4.0
28.69662674,-81.33766238,192258101375.0,506000.0,8989.0,1641.95,0.0,22689.01,38949.2,973.07,59207.54,22780.26,5387.57,22,0.0,11,4.0
28.54464252,-81.39348027,172101148441.0,501000.0,8872.0,2572.48,0.0,34059.49,39283.62,376.48,5659.83,9025.95,458.09,62,0.0,4,4.0
28.61173321,-81.46876149,132307242274.0,238000.0,8925.0,2035.77,0.0,3235.75,82718.84,1215.09,42793.2,23319.51,3947.61,56,0.0,10,4.5
28.48941684,-81.23604777,322327337662.0,581000.0,7423.0,2284.26,0.0,3977.37,40638.1,1896.89,54600.61,25959.46,6068.39,11,0.0,7,3.5
28.56863694,-81.19919534,322425931975.0,541000.0,10999.0,2763.96,15000.0,6804.68,68371.28,1286.08,66954.43,8693.9,12044.91,60,0.0,5,3.5
28.56505384,-81.43348736,182088745443.0,619000.0,9778.0,2438.11,30000.0,3439.5,84705.76,6071.36,22236.56,15543.32,8403.15,26,0.0,6,5.0
28.55545852,-81.57114439,232302344546.0,533000.0,6870.0,1673.57,30000.0,6764.71,84696.66,318.15,70173.32,9952.4,3863.24,22,0.0,3,4.5
28.61120346,-81.46443642,172203668217.0,1010000.0,14854.0,3724.81,5000.0,6106.11,84529.41,77.64,39541.28,1071.2,7257.32,62,0.0,1,4.0
28.60180127,-81.2166052,232011455267.0,577000.0,10812.0,3137.98,0.0,4823.97,60907.61,50.0,63599.57,9770.77,3170.54,27,0.0,4,4.0
28.61888267,-81.16467826,162276959104.0,291000.0,7700.0,1236.6,15000.0,4535.43,67893.2,694.29,80000.0,16902.7,5094.97,22,0.0,4,4.5
28.50113513,-81.39618685,272232345287.0,2153000.0,19730.0,5234.01,0.0,17997.74,52735.48,325.31,15532.1,28008.84,3292.91,9,0.0,6,3.5
28.71679373,-81.26283759,132401394887.0,1500000.0,43917.0,6000.0,0.0,1353.72,37450.66,1599.37,77618.44,10482.8,5332.95,28,0.0,8,4.5
28.38838583,-81.30380886,262336142101.0,331000.0,8007.0,1805.66,50000.0,14976.1,74341.43,926.42,60628.05,7346.71,15716.29,28,1.0,2,4.0
28.36950971,-81.32877576,152058398617.0,629000.0,7782.0,2168.63,5000.0,15856.85,69489.04,5311.99,64207.08,20774.3,3782.94,8,0.0,2,3.5
28.68718255,-81.24240311,152251225278.0,379000.0,12470.0,2553.23,0.0,1020.59,53508.58,4757.78,73886.99,25421.09,2031.84,24,0.0,8,3.0
28.67467158,-81.45659523,322427244315.0,438000.0,8797.0,2090.65,0.0,13274.72,76095.13,1997.06,57327.2,28761.59,859.57,58,0.0,8,4.5
28.37484479,-81.37033316,172004178234.0,611000.0,8953.0,2822.46,0.0,2287.51,52858.62,187.73,58998.27,8846.54,5889.89,37,0.0,3,4.5
28.64227458,-81.28965678,332130339378.0,624000.0,7744.0,2330.38,0.0,19685.76,65769.6,874.65,49381.41,7644.39,4752.46,37,0.0,5,3.5
28.59320962,-81.38597117,172442735111.0,963000.0,12094.0,2601.36,0.0,200.0,62766.82,418.68,19992.41,2950.09,4473.72,9,0.0,8,4.0
28.56952934,-81.20040024,282112325729.0,371000.0,9270.0,1554.88,10000.0,2194.04,66467.43,262.55,66132.05,2323.38,5662.34,27,0.0,8,4.0
28.35992754,-81.55544223,212134000037.0,537000.0,9896.0,2253.01,0.0,17800.93,74005.29,1382.76,80000.0,2824.57,200.0,42,0.0,3,5.0
28.57607329,-81.18920168,262043966091.0,380000.0,5969.0,1502.14,0.0,29103.16,73943.67,1014.64,70954.73,2694.59,1183.35,9,0.0,4,4.5
28.32565872,-81.55040929,222252127078.0,320000.0,9603.0,1661.38,0.0,3931.56,52801.4,3189.18,80000.0,6507.31,1494.69,27,0.0,1,4.5
28.31591993,-81.57079749,242157472406.0,306000.0,8452.0,1836.5,5000.0,15079.59,68124.64,860.17,80000.0,1451.69,8619.32,57,0.0,3,3.5
28.37438514,-81.55408321,132078626556.0,439000.0,9934.0,1407.03,0.0,1741.89,84066.17,4676.86,80000.0,3414.31,28928.04,28,0.0,3,4.5
28.62640797,-81.4606644,212420403046.0,279000.0,7797.0,1576.14,0.0,13615.86,35901.87,448.33,43975.82,10186.57,2895.4,26,0.0,3,4.5
28.40669824,-81.26790648,262266161454.0,581000.0,12403.0,3057.07,0.0,24357.24,39950.64,676.92,61719.51,13951.51,3297.97,25,1.0,10,4.0
28.39158802,-81.54908948,242018702012.0,293000.0,9293.0,1554.14,0.0,2623.74,50182.42,4031.02,80000.0,42195.76,3746.28,24,0.0,8,5.0
28.37166665,-81.53877965,242071586249.0,510000.0,6438.0,2051.89,0.0,3860.34,37347.16,1915.3,80000.0,3958.47,733.46,10,0.0,4,3.5
28.5895953,-81.45307869,292057909048.0,1200000.0,15486.0,2878.69,5000.0,8576.74,49238.95,4001.4,32539.92,15437.39,1310.51,4,0.0,4,5.0
28.60069206,-81.21820351,122158975393.0,783000.0,19513.0,3521.16,0.0,1068.74,55906.77,3581.98,62923.94,16002.18,4666.59,8,0.0,11,3.0
28.42658778,-81.61106772,222473057661.0,401000.0,9880.0,2443.49,0.0,12372.9,69274.36,225.48,80000.0,17659.11,7763.29,41,0.0,8,3.5
28.53581129,-81.59593511,332120076869.0,797000.0,11900.0,3143.49,10000.0,11547.45,71746.02,1614.19,79935.25,6021.78,1182.87,22,0.0,5,3.5
28.45071674,-81.25728481,272123559847.0,253000.0,5663.0,1559.58,0.0,998.57,73881.67,761.13,54370.8,11232.83,2018.09,3,1.0,7,4.0
28.59356293,-81.20512978,122087508969.0,176000.0,7497.0,1153.14,0.0,9171.31,38907.18,513.89,66145.28,27516.28,2767.46,58,0.0,4,4.5
28.61548994,-81.20632169,212155372789.0,428000.0,9816.0,2244.7,0.0,200.0,66583.33,3721.4,69732.85,18750.67,3333.44,38,0.0,11,3.0
28.70170987,-81.22722128,232308597672.0,452000.0,7981.0,1766.53,15000.0,352.47,40472.39,559.87,80000.0,5879.29,5544.76,4,0.0,6,3.5
28.62734403,-81.45006579,232153374861.0,847000.0,10905.0,3034.76,30000.0,14748.34,60579.69,715.78,42355.58,16182.92,7086.34,7,0.0,11,4.5
28.61299691,-81.37170672,242185959597.0,304000.0,7560.0,1613.82,20000.0,9336.08,75806.84,1083.2,28011.08,17804.87,5236.03,61,0.0,5,5.0
28.61872732,-81.18929337,342040512531.0,408000.0,8373.0,1516.07,0.0,27598.14,37295.42,4334.26,74708.6,14288.72,2816.26,13,0.0,4,4.0
28.64580919,-81.45274227,182239413665.0,496000.0,10347.0,1730.28,0.0,24051.06,39684.13,1101.89,48645.03,10287.22,5599.97,1,0.0,9,3.0
28.62576695,-81.18115512,152414626468.0,404000.0,6206.0,1658.84,20000.0,4791.29,80705.88,1337.84,78241.25,23388.17,6714.95,22,0.0,7,4.5
28.30611852,-81.25926197,282309151796.0,520000.0,9151.0,2470.36,10000.0,3915.19,69420.5,1465.97,80000.0,500.0,5326.87,26,0.0,12,4.0
28.40353463,-81.25992599,222405904645.0,168000.0,5490.0,929.67,15000.0,2321.67,43075.36,1185.91,65174.4,11977.03,1684.48,40,1.0,6,4.5
28.44018292,-81.54861817,202483587522.0,315000.0,5988.0,1122.85,5000.0,7044.47,59582.36,3113.19,72176.26,5216.34,868.45,13,0.0,8,4.5
28.35241958,-81.33462322,202115063134.0,396000.0,7323.0,1713.28,20000.0,9054.61,62977.64,693.74,70674.93,5155.11,1041.23,26,0.0,6,4.5
28.47726004,-81.24018468,252056538148.0,340000.0,7148.0,1105.12,0.0,5370.88,79460.1,176.94,55576.05,12539.66,4671.63,7,0.0,7,5.0
28.43091739,-81.53209393,302179906882.0,458000.0,9368.0,2476.67,20000.0,2978.03,54529.44,153.51,66943.04,8954.01,7925.05,12,0.0,8,4.5
28.46418425,-81.21886543,252218679701.0,399000.0,7930.0,2415.49,30000.0,3202.44,44424.03,1089.43,64775.04,6111.57,5594.59,36,0.0,2,4.5
28.37823265,-81.33362365,212216524768.0,515000.0,6968.0,2111.39,0.0,20807.9,53594.21,649.85,60721.86,20822.69,4840.34,28,1.0,7,4.5
28.30226231,-81.43315434,152161146249.0,341000.0,9095.0,2058.3,0.0,20808.79,54045.83,3345.16,80000.0,33425.39,1135.63,61,0.0,5,4.0
28.45003635,-81.12112038,202469160969.0,435000.0,8596.0,2328.38,0.0,16918.92,82016.78,312.78,80000.0,500.0,17058.85,22,0.0,12,4.0
28.58381815,-81.2280654,192322787362.0,335000.0,6673.0,1263.94,0.0,4827.54,63691.05,1654.57,57744.71,9661.51,3548.22,40,0.0,12,4.0
28.34015271,-81.57201349,122189205670.0,364000.0,5276.0,1451.74,5000.0,9897.41,70084.53,1031.58,80000.0,11451.38,2144.87,23,0.0,9,4.5
28.53093458,-81.2232137,262090357242.0,736000.0,11656.0,3018.37,25000.0,3705.94,83375.09,2858.81,57475.45,20679.29,2978.3,12,0.0,8,3.0
28.39054707,-81.29081705,352296920697.0,392000.0,8873.0,1683.81,30000.0,10694.04,39998.35,2003.73,63026.62,8850.43,10251.89,4,1.0,2,4.5
28.34697107,-81.29130942,332059122194.0,192000.0,7468.0,1892.57,5000.0,6583.13,77295.54,934.47,76351.65,18538.9,7108.62,56,0.0,4,2.0
28.54416295,-81.56196885,322028925886.0,733000.0,12146.0,3288.91,50000.0,1359.2,39100.68,1656.53,66601.08,4086.71,541.19,26,0.0,11,4.0
28.67282301,-81.23353415,282315101856.0,921000.0,14875.0,4133.54,8000.0,10033.49,47444.83,894.28,72186.29,11316.23,2372.52,27,0.0,11,3.5
28.47211959,-81.16780278,192042414565.0,611000.0,8191.0,1675.61,0.0,25053.01,73361.74,50.0,80000.0,1539.95,2224.07,38,0.0,12,3.5
28.62437343,-81.19473891,252168578325.0,596000.0,15254.0,3499.94,20000.0,1610.49,58898.24,1288.21,73539.54,9942.93,4019.7,41,0.0,7,3.5
28.52426734,-81.26501207,322294835091.0,372000.0,7991.0,1787.72,0.0,15258.02,74004.09,921.75,41396.45,20697.59,8455.71,1,0.0,10,4.0
28.75448559,-81.45200849,202070482163.0,325000.0,7746.0,1501.27,0.0,6732.52,71809.05,9216.33,80000.0,4158.03,3321.64,7,0.0,2,3.0
28.37549134,-81.36116737,132494427556.0,255000.0,8968.0,1811.09,0.0,19515.42,62192.96,1341.66,59886.76,3013.95,200.0,36,0.0,9,3.0
28.5204147,-81.58432784,162481531303.0,752000.0,8613.0,2248.43,0.0,12133.55,56682.44,1021.72,74841.05,18698.93,4459.87,7,0.0,9,3.5
28.51750744,-81.27487199,182414565343.0,230000.0,7318.0,1590.58,0.0,3444.86,57464.5,50.0,38938.21,3397.93,4252.72,61,0.0,9,4.0
28.37609385,-81.53133868,272407439450.0,488000.0,8541.0,2159.84,0.0,1425.64,82312.0,271.6,80000.0,37235.51,200.0,42,0.0,5,3.5
28.60003595,-81.48216662,262177017301.0,640000.0,8009.0,2376.84,10000.0,9084.8,45207.78,3249.45,43848.42,7626.44,2593.88,10,0.0,7,4.5
28.5432987,-81.55356636,352041039549.0,159000.0,5257.0,805.7,0.0,4671.69,67881.88,105.95,63889.51,19841.81,1788.39,10,0.0,6,4.0
28.51734308,-81.27517315,312266703028.0,733000.0,7672.0,2194.11,0.0,1436.09,76196.19,3359.72,37850.37,1315.49,11399.52,9,0.0,8,3.0
28.55005053,-81.17409859,132321847523.0,407000.0,6514.0,2177.05,0.0,18812.92,51839.63,1415.9,75194.61,7120.47,7487.04,37,0.0,4,4.0
28.53451434,-81.55210748,212279602543.0,516000.0,8690.0,1615.99,0.0,1584.41,44764.19,1728.73,63152.32,20472.82,1069.97,28,0.0,8,3.5
28.5560837,-81.44803067,212169690930.0,552000.0,10443.0,2267.49,0.0,1493.32,63429.43,1031.77,25847.99,2307.79,1689.07,13,0.0,12,4.0
28.55801219,-81.43499029,242427101065.0,927000.0,14641.0,3786.84,0.0,21474.47,37374.32,1296.56,22083.26,8463.69,2207.05,11,0.0,4,4.0
28.56400914,-81.22347634,262413210115.0,432000.0,7240.0,1626.87,25000.0,829.84,68601.57,1897.04,56816.41,18021.0,2106.43,8,0.0,12,4.0
28.56830995,-81.46288918,282497821810.0,291000.0,5685.0,1489.19,0.0,3459.0,63360.1,416.86,32246.65,1021.65,979.71,40,0.0,2,4.0
28.68392977,-81.49387512,122067802102.0,1289000.0,43709.0,5329.86,0.0,7946.7,66509.49,84.89,66538.63,4588.58,13344.58,22,0.0,2,3.0
28.68046342,-81.22998278,342250571331.0,599000.0,7563.0,1672.85,10000.0,2529.36,41531.83,4280.24,75281.23,9491.03,524.9,9,0.0,11,3.0
28.58177286,-81.41847283,142265136640.0,588000.0,9012.0,2534.15,0.0,4074.6,41415.32,1930.34,20859.53,5516.04,340.86,23,0.0,4,4.0
28.47666837,-81.16205826,122407536990.0,175000.0,7944.0,1034.0,0.0,3519.6,71697.98,480.26,80000.0,23361.76,3852.63,24,0.0,2,3.0
28.59366618,-81.43451987,222008500936.0,552000.0,7370.0,2315.67,0.0,1464.49,61537.53,293.18,28923.54,48265.98,6046.17,38,0.0,12,4.0
28.40750608,-81.31086412,292367847365.0,362000.0,7855.0,1331.66,0.0,21441.61,51036.84,3101.89,54162.89,14596.94,831.43,10,1.0,12,4.5
28.67024534,-81.229823,262089296293.0,562000.0,7338.0,2168.01,0.0,20047.4,70171.49,306.56,73273.91,12843.72,7543.63,37,0.0,1,5.0
28.54929724,-81.44225276,212466406598.0,477000.0,8938.0,1742.79,0.0,4189.98,71225.9,2537.43,23827.74,13052.11,15748.74,10,0.0,12,4.0
28.38551622,-81.24929445,302302562602.0,662000.0,9684.0,2677.46,0.0,31412.78,62063.48,3133.32,73338.48,7658.23,8736.86,12,0.0,8,4.0
28.39732791,-81.42077087,252282787135.0,458000.0,7292.0,2031.18,0.0,5701.0,70263.96,1348.01,52347.28,4229.2,1546.96,38,0.0,10,4.0
28.4982494,-81.22546946,102446483942.0,332000.0,8559.0,1252.09,30000.0,6116.17,84961.44,507.91,58272.33,1042.82,1188.9,12,0.0,8,4.0
28.41082895,-81.25280796,182053150763.0,159000.0,8546.0,1293.36,0.0,14614.87,67065.18,535.84,65106.34,1738.42,1101.15,39,1.0,9,4.0
28.46903179,-81.23920325,172434875354.0,379000.0,7896.0,1433.55,0.0,6463.87,60038.58,2976.97,57407.55,24987.9,4210.41,8,0.0,9,4.5
28.55636914,-81.44046328,192400682834.0,340000.0,7921.0,1260.42,0.0,9747.47,61234.63,685.2,23438.56,20752.04,316.75,22,0.0,11,4.0
28.62419716,-81.19017993,252170838514.0,407000.0,8049.0,2426.16,0.0,6757.38,63669.45,192.53,75048.88,22911.55,19813.15,8,0.0,6,4.5
28.3519926,-81.34567909,312440139383.0,456000.0,9317.0,2151.9,0.0,7255.79,44605.05,1201.07,69118.91,5510.9,9294.89,40,0.0,12,5.0
28.3482674,-81.33451051,202176976114.0,413000.0,8843.0,1399.5,0.0,1099.25,62392.67,50.0,71101.62,714.33,2324.35,5,0.0,8,4.5
28.62831882,-81.20066437,142173190713.0,560000.0,6301.0,1830.56,5000.0,34649.98,43615.36,402.66,72022.03,2469.82,366.01,23,0.0,11,4.0
28.51036821,-81.55554426,342418109131.0,582000.0,11032.0,2112.26,0.0,5187.35,36305.63,4964.05,65302.29,3378.01,6439.17,61,0.0,9,4.0
28.7309154,-81.49483084,212224031691.0,241000.0,7990.0,1469.22,0.0,6543.28,78721.1,50.0,80000.0,833.43,6062.37,23,0.0,2,4.5
28.67972955,-81.45350875,252013769353.0,284000.0,6930.0,1180.46,0.0,33060.42,66718.21,787.39,57921.36,26550.48,675.73,26,0.0,8,4.0
28.55089816,-81.57324412,282022987545.0,438000.0,9101.0,2668.54,0.0,10426.75,81587.02,3219.63,70753.63,3373.83,4245.69,36,0.0,12,4.0
28.67199874,-81.24178794,232173561605.0,292000.0,6769.0,1130.25,25000.0,13611.22,66616.61,2892.66,70111.47,8688.5,324.42,39,0.0,4,3.5
28.46747677,-81.23994238,302352672497.0,271000.0,9285.0,1532.66,15000.0,8195.18,84726.06,4739.98,57075.81,5590.64,4317.43,24,0.0,6,5.0
28.55513121,-81.22762024,222151750337.0,658000.0,8151.0,2300.94,8000.0,29432.32,42159.11,705.23,55262.99,14653.58,750.99,7,0.0,3,3.5
28.53436861,-81.56756651,332057297052.0,551000.0,6338.0,1929.25,0.0,2799.59,62637.08,1246.55,68525.12,17280.56,2947.32,13,0.0,12,4.5
28.50254652,-81.59670638,212330267211.0,306000.0,6715.0,1172.93,0.0,40751.11,36372.15,3557.07,80000.0,4872.11,8160.72,39,0.0,5,3.5
28.42441568,-81.58590224,132311855343.0,186000.0,8049.0,1493.33,0.0,5256.78,75559.08,4962.6,80000.0,1278.03,1875.64,9,0.0,5,4.0
28.71315355,-81.34609086,112043128731.0,614000.0,7837.0,1817.35,0.0,20050.42,38109.53,1398.21,64785.88,500.0,520.96,4,0.0,6,3.0
28.72815958,-81.37151466,342229167489.0,844000.0,9315.0,2805.68,0.0,7884.44,56432.8,7280.94,69546.79,14150.0,4707.3,1,0.0,5,3.0
28.49858196,-81.29220832,272184944382.0,470000.0,7176.0,2181.01,0.0,20112.48,82769.89,637.36,34929.51,14929.65,20018.87,9,0.0,7,4.0
28.7262353,-81.34931971,352447664374.0,798000.0,12056.0,3304.03,10000.0,4642.94,64342.08,115.37,69385.26,10426.93,15218.06,36,0.0,8,4.5
28.52825593,-81.5619944,122238537256.0,440000.0,8574.0,1791.77,0.0,16841.49,76192.87,202.11,66869.45,25140.59,1023.86,11,0.0,9,3.0
28.29981339,-81.53243025,202225130995.0,397000.0,10400.0,2751.24,0.0,7212.58,73064.51,758.41,80000.0,2426.29,3734.67,11,0.0,5,4.0
28.38584623,-81.26644895,132260793280.0,374000.0,9167.0,2414.23,15000.0,698.07,73419.77,1205.41,68743.55,500.0,3076.99,57,0.0,1,4.0
28.62725608,-81.20752452,282053034541.0,262000.0,6640.0,1014.81,0.0,3439.52,51416.16,1778.96,69837.37,9116.45,200.0,3,0.0,11,4.0
28.38261818,-81.23967347,122326900764.0,746000.0,8858.0,2339.6,0.0,7101.46,37562.84,2244.8,76302.69,12174.69,4339.04,8,0.0,1,3.0
28.33062772,-81.5445044,162132623776.0,507000.0,14622.0,2615.76,0.0,21045.63,59298.19,371.44,80000.0,9268.55,8374.22,37,0.0,11,4.0
28.33071942,-81.55103268,262149918323.0,371000.0,6922.0,1417.66,0.0,5019.06,81327.11,437.56,80000.0,1671.19,200.0,26,0.0,6,3.5
28.31656746,-81.32109056,202336022984.0,226000.0,8817.0,1409.97,0.0,200.0,48166.89,591.45,80000.0,33886.65,16578.57,56,0.0,4,4.0
28.50667852,-81.27154146,222184067668.0,385000.0,6817.0,1855.42,0.0,2157.53,51663.27,1092.94,41214.39,4471.04,2810.75,13,0.0,11,3.0
28.63382478,-81.48467008,332379577057.0,242000.0,8040.0,1480.96,0.0,22520.05,60033.02,542.93,51000.52,27492.98,5383.08,11,0.0,4,3.5
28.39479013,-81.43966361,132318322662.0,398000.0,7380.0,1981.58,8000.0,7897.3,80669.66,384.96,56143.64,27887.74,6491.59,26,0.0,8,3.5
28.45340445,-81.53698776,182128728839.0,192000.0,7023.0,1121.56,8000.0,5244.24,61595.55,6235.75,65555.0,38835.08,3700.22,8,0.0,12,4.0
28.67070089,-81.27896494,312099677208.0,443000.0,15404.0,2292.08,0.0,5021.25,77736.99,2434.0,60859.44,58664.9,1986.61,39,0.0,5,4.0
28.67840699,-81.50473352,272074472057.0,189000.0,8090.0,1343.21,0.0,2106.6,61756.53,213.67,69594.03,5076.01,1624.72,62,0.0,3,4.0
28.38627725,-81.49419984,322408758661.0,291000.0,6639.0,1008.2,50000.0,37082.93,38921.19,1221.29,70158.98,16494.61,484.88,6,0.0,7,4.0
28.61046697,-81.46824065,322389685248.0,297000.0,4915.0,1393.73,50000.0,663.42,55033.81,250.9,42033.23,4066.37,2060.94,11,0.0,5,3.5
28.41055803,-81.45038073,112341638472.0,256000.0,10787.0,1820.42,0.0,27483.93,54641.02,5613.03,52639.79,7182.1,1052.45,37,0.0,6,3.5
28.67817118,-81.4436759,142377641025.0,576000.0,9452.0,2271.36,30000.0,6727.9,76749.47,1506.28,56574.43,6010.3,5912.52,39,0.0,11,4.5
28.31645035,-81.27943131,282110190703.0,297000.0,4799.0,1468.37,25000.0,2929.01,75414.43,2240.28,80000.0,26552.0,3338.57,27,0.0,3,5.0
28.72882138,-81.2591766,302327516557.0,367000.0,8382.0,2407.67,5000.0,15299.98,44141.56,2194.35,80000.0,9387.13,1930.1,42,0.0,5,4.0
28.39466011,-81.22040419,272372306084.0,267000.0,6943.0,1751.02,0.0,10196.75,82352.29,714.81,78302.91,4297.21,3513.72,11,0.0,10,4.0
28.63112883,-81.17438846,262056960188.0,397000.0,8643.0,1803.08,0.0,2434.53,50311.9,1314.57,80000.0,4536.97,369.44,9,0.0,5,5.0
28.36434548,-81.18941476,152063921584.0,359000.0,10636.0,2881.11,0.0,10806.4,65317.53,3448.74,80000.0,4421.86,2989.88,7,0.0,1,4.0
28.65664029,-81.47953262,152164944427.0,158000.0,6527.0,1054.3,0.0,4128.16,75044.42,1122.06,56491.82,50069.96,1023.08,41,0.0,12,3.5
28.65804669,-81.48976826,122170995402.0,238000.0,6206.0,1567.85,20000.0,8674.93,57020.81,164.37,59105.92,7725.57,8479.43,58,0.0,3,4.0
28.54110286,-81.26309128,242434052298.0,392000.0,7473.0,2020.47,0.0,5864.25,72578.01,687.85,42725.15,10933.86,5488.56,25,0.0,5,4.5
28.44103773,-81.25049382,282295667431.0,614000.0,8769.0,2455.53,0.0,20439.98,52300.46,971.93,58581.29,7575.05,11816.26,25,1.0,4,3.0
28.70174155,-81.34674298,282261855946.0,526000.0,9348.0,2004.03,15000.0,7923.35,39683.65,289.07,60960.45,17420.62,5028.66,22,0.0,6,4.5
28.56561264,-81.56053193,222460316929.0,513000.0,9073.0,2107.36,0.0,25720.35,73598.29,1019.93,66091.04,5065.25,20811.75,4,0.0,4,3.0
28.67117771,-81.23453867,192408455936.0,274000.0,8548.0,1746.75,5000.0,13988.21,64068.74,367.27,71097.89,13163.69,5474.85,36,0.0,6,3.0
28.69423089,-81.51870264,342445373393.0,502000.0,11030.0,2340.84,0.0,3627.64,74308.68,735.32,77194.9,2717.5,200.0,7,0.0,1,4.0
28.58768112,-81.19031283,262369752673.0,396000.0,8696.0,2178.21,0.0,2794.27,38992.41,128.68,71571.6,500.0,4656.47,36,0.0,9,5.0
28.75183917,-81.45757004,202364095116.0,389000.0,7486.0,2049.77,0.0,7095.96,56556.16,50.0,80000.0,17774.7,9628.58,38,0.0,6,4.0
28.58380606,-81.56694408,142387876083.0,446000.0,10424.0,2802.06,0.0,8569.95,42093.56,5778.76,70656.94,2250.61,6096.86,37,0.0,9,3.5
28.57670157,-81.41663544,342325539320.0,802000.0,12074.0,3124.54,5000.0,6256.33,49480.43,3891.81,18720.11,4304.7,925.24,26,0.0,7,4.0
28.36709501,-81.36555801,242404560868.0,387000.0,7429.0,2619.96,0.0,14361.71,77342.01,458.18,62236.65,26627.14,14072.89,28,0.0,3,4.5
28.61832199,-81.17090505,252345020037.0,272000.0,7832.0,1548.74,0.0,5786.85,69991.05,1360.15,80000.0,1500.4,10359.28,3,0.0,3,4.0
